HUD Metro Fair Market Rent Area Name,CBSASub23,"ZIP
Code",erap_fmr_br0,erap_fmr_br1,erap_fmr_br2,erap_fmr_br3,erap_fmr_br4
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12186,$970,"$1,080","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12187,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12188,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12189,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12193,"$1,020","$1,140","$1,390","$1,690","$1,870"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12194,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12196,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12198,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12201,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12202,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12203,"$1,100","$1,220","$1,490","$1,810","$2,000"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12204,"$1,000","$1,120","$1,360","$1,660","$1,830"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12205,"$1,060","$1,180","$1,440","$1,750","$1,930"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12206,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12207,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12208,$990,"$1,100","$1,340","$1,630","$1,800"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12209,$990,"$1,100","$1,340","$1,630","$1,800"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12210,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12211,"$1,390","$1,550","$1,890","$2,300","$2,540"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12212,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12220,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12222,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12223,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12226,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12227,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12236,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12237,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12247,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12260,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12288,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12301,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12302,"$1,000","$1,110","$1,350","$1,640","$1,810"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12303,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12304,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12305,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12306,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12307,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12308,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12309,"$1,070","$1,190","$1,450","$1,760","$1,950"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12345,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12460,$980,"$1,090","$1,330","$1,620","$1,790"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12469,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12803,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12822,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12828,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12831,"$1,030","$1,150","$1,400","$1,700","$1,880"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12833,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12835,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12850,"$1,070","$1,190","$1,450","$1,760","$1,950"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12859,"$1,220","$1,360","$1,650","$2,010","$2,220"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12863,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12866,"$1,280","$1,420","$1,730","$2,110","$2,320"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12871,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,12884,"$1,010","$1,130","$1,370","$1,670","$1,840"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,13320,$968,"$1,079","$1,313","$1,598","$1,764"
"Albany-Schenectady-Troy, NY MSA",METRO10580M10580,13459,$968,"$1,079","$1,313","$1,598","$1,764"
"Albuquerque, NM MSA",METRO10740M10740,87001,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87002,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87004,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87006,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87008,"$1,150","$1,420","$1,720","$2,440","$2,930"
"Albuquerque, NM MSA",METRO10740M10740,87009,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87013,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87014,$940,"$1,150","$1,400","$1,990","$2,380"
"Albuquerque, NM MSA",METRO10740M10740,87015,$890,"$1,040","$1,220","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87016,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87018,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87022,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87023,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87024,$940,"$1,150","$1,400","$1,990","$2,380"
"Albuquerque, NM MSA",METRO10740M10740,87025,$940,"$1,150","$1,400","$1,990","$2,380"
"Albuquerque, NM MSA",METRO10740M10740,87026,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87027,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87031,$800,$980,"$1,190","$1,690","$2,030"
"Albuquerque, NM MSA",METRO10740M10740,87032,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87035,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87036,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87041,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87042,$780,$960,"$1,160","$1,650","$1,990"
"Albuquerque, NM MSA",METRO10740M10740,87043,"$1,020","$1,250","$1,520","$2,160","$2,590"
"Albuquerque, NM MSA",METRO10740M10740,87044,$940,"$1,150","$1,400","$1,990","$2,380"
"Albuquerque, NM MSA",METRO10740M10740,87046,$940,"$1,150","$1,400","$1,990","$2,380"
"Albuquerque, NM MSA",METRO10740M10740,87047,"$1,110","$1,370","$1,660","$2,350","$2,820"
"Albuquerque, NM MSA",METRO10740M10740,87048,$920,"$1,140","$1,380","$1,960","$2,350"
"Albuquerque, NM MSA",METRO10740M10740,87052,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87053,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87059,"$1,070","$1,320","$1,600","$2,270","$2,730"
"Albuquerque, NM MSA",METRO10740M10740,87060,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87061,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87062,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87063,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87068,$770,$950,"$1,150","$1,630","$1,960"
"Albuquerque, NM MSA",METRO10740M10740,87070,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87072,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87083,"$1,060","$1,300","$1,580","$2,250","$2,690"
"Albuquerque, NM MSA",METRO10740M10740,87101,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87102,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87103,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87104,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87105,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87106,$780,$960,"$1,160","$1,650","$1,980"
"Albuquerque, NM MSA",METRO10740M10740,87107,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87108,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87109,$820,"$1,010","$1,230","$1,750","$2,100"
"Albuquerque, NM MSA",METRO10740M10740,87110,$820,"$1,010","$1,220","$1,730","$2,080"
"Albuquerque, NM MSA",METRO10740M10740,87111,$960,"$1,180","$1,430","$2,030","$2,440"
"Albuquerque, NM MSA",METRO10740M10740,87112,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87113,"$1,040","$1,290","$1,560","$2,220","$2,660"
"Albuquerque, NM MSA",METRO10740M10740,87114,$930,"$1,150","$1,390","$1,980","$2,370"
"Albuquerque, NM MSA",METRO10740M10740,87115,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87116,"$1,140","$1,400","$1,700","$2,420","$2,900"
"Albuquerque, NM MSA",METRO10740M10740,87117,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87119,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87120,$920,"$1,130","$1,370","$1,950","$2,330"
"Albuquerque, NM MSA",METRO10740M10740,87121,$780,$960,"$1,160","$1,650","$1,980"
"Albuquerque, NM MSA",METRO10740M10740,87122,"$1,150","$1,420","$1,720","$2,440","$2,930"
"Albuquerque, NM MSA",METRO10740M10740,87123,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87124,$820,"$1,010","$1,230","$1,750","$2,100"
"Albuquerque, NM MSA",METRO10740M10740,87125,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87131,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87144,"$1,080","$1,330","$1,610","$2,290","$2,740"
"Albuquerque, NM MSA",METRO10740M10740,87153,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87154,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87174,$940,"$1,150","$1,400","$1,990","$2,380"
"Albuquerque, NM MSA",METRO10740M10740,87176,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87181,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87184,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87185,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87187,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87190,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87191,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87192,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87193,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87194,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87195,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87196,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87197,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87198,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,87199,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,88301,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,88318,$765,$942,"$1,144","$1,626","$1,949"
"Albuquerque, NM MSA",METRO10740M10740,88321,$765,$942,"$1,144","$1,626","$1,949"
"Alexandria, LA MSA",METRO10780M10780,70656,$700,$800,"$1,050","$1,420","$1,530"
"Alexandria, LA MSA",METRO10780M10780,71301,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71302,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71303,$700,$800,"$1,050","$1,420","$1,530"
"Alexandria, LA MSA",METRO10780M10780,71306,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71307,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71315,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71322,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71323,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71325,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71328,$670,$760,"$1,000","$1,360","$1,450"
"Alexandria, LA MSA",METRO10780M10780,71330,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71346,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71348,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71351,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71360,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71361,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71365,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71367,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71404,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71405,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71407,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71409,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71417,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71423,$650,$740,$970,"$1,320","$1,410"
"Alexandria, LA MSA",METRO10780M10780,71424,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71427,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71430,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71432,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71433,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71438,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71447,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71448,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71454,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71455,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71463,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71466,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71467,$601,$683,$899,"$1,219","$1,307"
"Alexandria, LA MSA",METRO10780M10780,71472,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71477,$610,$690,$910,"$1,230","$1,320"
"Alexandria, LA MSA",METRO10780M10780,71485,$650,$740,$970,"$1,320","$1,410"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18002,$990,"$1,130","$1,430","$1,830","$1,920"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18011,"$1,170","$1,340","$1,700","$2,170","$2,290"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18012,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18013,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18014,$980,"$1,120","$1,420","$1,820","$1,910"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18015,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18016,$980,"$1,110","$1,410","$1,810","$1,890"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18017,"$1,140","$1,300","$1,650","$2,110","$2,220"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18018,"$1,000","$1,140","$1,450","$1,860","$1,950"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18020,"$1,230","$1,400","$1,770","$2,270","$2,380"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18030,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18031,"$1,380","$1,580","$2,000","$2,560","$2,690"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18032,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18034,"$1,300","$1,480","$1,880","$2,410","$2,530"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18035,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18036,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18037,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18038,$967,"$1,102","$1,396","$1,789","$1,920"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18040,$980,"$1,120","$1,420","$1,820","$1,910"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18041,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18042,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18043,$990,"$1,130","$1,430","$1,830","$1,920"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18044,$990,"$1,130","$1,430","$1,830","$1,920"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18045,"$1,190","$1,360","$1,720","$2,200","$2,310"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18046,"$1,270","$1,450","$1,830","$2,350","$2,460"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18049,$980,"$1,110","$1,410","$1,810","$1,890"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18051,"$1,230","$1,400","$1,780","$2,280","$2,390"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18052,"$1,070","$1,220","$1,550","$1,990","$2,080"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18053,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18055,"$1,020","$1,170","$1,480","$1,900","$1,990"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18058,"$1,010","$1,102","$1,396","$1,840","$2,150"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18059,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18062,"$1,250","$1,430","$1,810","$2,320","$2,430"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18063,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18064,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18065,$980,"$1,110","$1,410","$1,810","$1,890"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18066,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18067,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18068,$980,"$1,110","$1,410","$1,810","$1,890"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18069,"$1,020","$1,170","$1,480","$1,900","$1,990"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18071,$967,"$1,102","$1,396","$1,789","$1,875"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18072,"$1,020","$1,160","$1,470","$1,880","$1,970"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18077,"$1,130","$1,280","$1,540","$1,880","$2,180"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18078,$970,"$1,102","$1,400","$1,790","$1,880"
"Allentown-Bethlehem-Easton, PA HUD Metro FMR Area",METRO10900M10900,18079,$967,"$1,102","$1,396","$1,789","$1,875"
